"i0","simulated_y","y","actual_response","cutoff","beta0","beta1","beta2","delta","modified_covariate","x2","eta","probability","residual","score_intercept","score_x1","score_x2","design_norm","score_norm","tukey_argument","robust_weight"
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.86,-15.9789925918435,0.042010562831985,-16.4999978732595,6.82561742674686e-08,0.999999931743826,0.999999931743826,-15.9789915011786,0.0420105599645047,16.0103082149464,16.010307122144,16.010307122144,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.85,-15.9689925918435,0.042010562831985,-16.4899978732595,6.89421601760895e-08,0.99999993105784,0.99999993105784,-15.9689914909067,0.0420105599356861,16.0003277868218,16.0003266837247,16.0003266837247,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.84,-15.9589925918435,0.042010562831985,-16.4799978732595,6.96350403567538e-08,0.99999993036496,0.99999993036496,-15.9589914805384,0.0420105599065778,15.9903473831529,15.9903462696644,15.9903462696644,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.83,-15.9489925918435,0.042010562831985,-16.4699978732595,7.03348840980287e-08,0.999999929665116,0.999999929665116,-15.948991470073,0.0420105598771769,15.9803670039855,15.9803658800082,15.9803658800082,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.82,-15.9389925918435,0.042010562831985,-16.4599978732595,7.10417613848415e-08,0.999999928958239,0.999999928958239,-15.9389914595094,0.0420105598474806,15.9703866493655,15.9703855148011,15.9703855148011,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.81,-15.9289925918435,0.042010562831985,-16.4499978732595,7.17557429054806e-08,0.999999928244257,0.999999928244257,-15.9289914488468,0.0420105598174859,15.960406319339,15.9604051740881,15.9604051740881,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.8,-15.9189925918435,0.042010562831985,-16.4399978732595,7.24769000586619e-08,0.9999999275231,0.9999999275231,-15.9189914380843,0.0420105597871896,15.950426013952,15.9504248579146,15.9504248579146,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.79,-15.9089925918435,0.042010562831985,-16.4299978732595,7.3205304960671e-08,0.999999926794695,0.999999926794695,-15.9089914272209,0.0420105597565889,15.940445733251,15.9404445663258,15.9404445663258,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.78,-15.8989925918435,0.042010562831985,-16.4199978732595,7.39410304525728e-08,0.999999926058969,0.999999926058969,-15.8989914162556,0.0420105597256807,15.9304654772823,15.9304642993673,15.9304642993673,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.77,-15.8889925918435,0.042010562831985,-16.4099978732595,7.46841501074975e-08,0.99999992531585,0.99999992531585,-15.8889914051876,0.0420105596944618,15.9204852460925,15.9204840570845,15.9204840570845,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.76,-15.8789925918435,0.042010562831985,-16.3999978732595,7.54347382379967e-08,0.999999924565262,0.999999924565262,-15.8789913940159,0.0420105596629292,15.910505039728,15.9105038395232,15.9105038395232,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.75,-15.8689925918435,0.042010562831985,-16.3899978732595,7.61928699034746e-08,0.99999992380713,0.99999992380713,-15.8689913827394,0.0420105596310796,15.9005248582358,15.9005236467291,15.9005236467291,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.74,-15.8589925918435,0.042010562831985,-16.3799978732595,7.69586209176958e-08,0.999999923041379,0.999999923041379,-15.8589913713573,0.04201055959891,15.8905447016626,15.8905434787482,15.8905434787482,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.73,-15.8489925918435,0.042010562831985,-16.3699978732595,7.7732067856364e-08,0.999999922267932,0.999999922267932,-15.8489913598685,0.0420105595664171,15.8805645700554,15.8805633356263,15.8805633356263,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.72,-15.8389925918435,0.042010562831985,-16.3599978732595,7.85132880647823e-08,0.999999921486712,0.999999921486712,-15.8389913482721,0.0420105595335976,15.8705844634614,15.8705832174097,15.8705832174097,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.71,-15.8289925918435,0.042010562831985,-16.3499978732595,7.93023596655854e-08,0.99999992069764,0.99999992069764,-15.828991336567,0.0420105595004482,15.8606043819278,15.8606031241444,15.8606031241444,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.7,-15.8189925918435,0.042010562831985,-16.3399978732595,8.00993615665541e-08,0.999999919900638,0.999999919900638,-15.8189913247523,0.0420105594669657,15.8506243255018,15.8506230558769,15.8506230558769,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.69,-15.8089925918435,0.042010562831985,-16.3299978732595,8.09043734685043e-08,0.999999919095626,0.999999919095626,-15.8089913128269,0.0420105594331467,15.840644294231,15.8406430126536,15.8406430126536,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.68,-15.7989925918435,0.042010562831985,-16.3199978732595,8.17174758732578e-08,0.999999918282524,0.999999918282524,-15.7989913007897,0.0420105593989878,15.8306642881629,15.830662994521,15.830662994521,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.67,-15.7889925918435,0.042010562831985,-16.3099978732595,8.25387500916937e-08,0.99999991746125,0.99999991746125,-15.7889912886398,0.0420105593644857,15.8206843073452,15.8206830015257,15.8206830015257,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.66,-15.7789925918435,0.042010562831985,-16.2999978732595,8.33682782518771e-08,0.999999916631722,0.999999916631722,-15.7789912763761,0.0420105593296367,15.8107043518258,15.8107030337146,15.8107030337146,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.65,-15.7689925918435,0.042010562831985,-16.2899978732595,8.42061433072746e-08,0.999999915793857,0.999999915793857,-15.7689912639975,0.0420105592944375,15.8007244216525,15.8007230911344,15.8007230911344,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.64,-15.7589925918435,0.042010562831985,-16.2799978732595,8.50524290450473e-08,0.999999914947571,0.999999914947571,-15.7589912515029,0.0420105592588846,15.7907445168734,15.7907431738322,15.7907431738322,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.63,-15.7489925918435,0.042010562831985,-16.2699978732595,8.59072200944318e-08,0.99999991409278,0.99999991409278,-15.7489912388913,0.0420105592229743,15.7807646375368,15.7807632818552,15.7807632818552,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.62,-15.7389925918435,0.042010562831985,-16.2599978732595,8.67706019352009e-08,0.999999913229398,0.999999913229398,-15.7389912261617,0.0420105591867032,15.7707847836908,15.7707834152504,15.7707834152504,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.61,-15.7289925918435,0.042010562831985,-16.2499978732595,8.76426609062141e-08,0.999999912357339,0.999999912357339,-15.7289912133127,0.0420105591500675,15.760804955384,15.7608035740651,15.7608035740651,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.6,-15.7189925918435,0.042010562831985,-16.2399978732595,8.85234842140492e-08,0.999999911476516,0.999999911476516,-15.7189912003435,0.0420105591130636,15.7508251526649,15.750823758347,15.750823758347,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.59,-15.7089925918435,0.042010562831985,-16.2299978732595,8.94131599417242e-08,0.99999991058684,0.99999991058684,-15.7089911872528,0.0420105590756878,15.7408453755821,15.7408439681434,15.7408439681434,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.58,-15.6989925918435,0.042010562831985,-16.2199978732595,9.03117770575064e-08,0.999999909688223,0.999999909688223,-15.6989911740396,0.0420105590379364,15.7308656241844,15.730864203502,15.730864203502,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.57,-15.6889925918435,0.042010562831985,-16.2099978732595,9.12194254238071e-08,0.999999908780575,0.999999908780575,-15.6889911607026,0.0420105589998056,15.7208858985208,15.7208844644706,15.7208844644706,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.56,-15.6789925918435,0.042010562831985,-16.1999978732595,9.21361958061706e-08,0.999999907863804,0.999999907863804,-15.6789911472408,0.0420105589612916,15.7109061986403,15.7109047510971,15.7109047510971,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.55,-15.6689925918435,0.042010562831985,-16.1899978732595,9.30621798823479e-08,0.99999990693782,0.99999990693782,-15.6689911336529,0.0420105589223904,15.700926524592,15.7009250634295,15.7009250634295,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.54,-15.6589925918435,0.042010562831985,-16.1799978732595,9.39974702514676e-08,0.99999990600253,0.99999990600253,-15.6589911199378,0.0420105588830984,15.6909468764253,15.6909454015159,15.6909454015159,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.53,-15.6489925918435,0.042010562831985,-16.1699978732595,9.49421604432929e-08,0.99999990505784,0.99999990505784,-15.6489911060943,0.0420105588434114,15.6809672541895,15.6809657654046,15.6809657654046,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.52,-15.6389925918435,0.042010562831985,-16.1599978732595,9.58963449275772e-08,0.999999904103655,0.999999904103655,-15.6389910921213,0.0420105588033256,15.6709876579342,15.6709861551438,15.6709861551438,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.51,-15.6289925918435,0.042010562831985,-16.1499978732595,9.68601191235092e-08,0.999999903139881,0.999999903139881,-15.6289910780174,0.0420105587628369,15.6610080877091,15.661006570782,15.661006570782,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.5,-15.6189925918435,0.042010562831985,-16.1399978732595,9.78335794092556e-08,0.999999902166421,0.999999902166421,-15.6189910637816,0.0420105587219413,15.6510285435639,15.6510270123678,15.6510270123678,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.49,-15.6089925918435,0.042010562831985,-16.1299978732595,9.88168231316e-08,0.999999901183177,0.999999901183177,-15.6089910494124,0.0420105586806346,15.6410490255486,15.6410474799498,15.6410474799498,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.48,-15.5989925918435,0.042010562831985,-16.1199978732595,9.98099486156752e-08,0.999999900190051,0.999999900190051,-15.5989910349089,0.0420105586389129,15.6310695337132,15.631067973577,15.631067973577,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.47,-15.5889925918435,0.042010562831985,-16.1099978732595,1.00813055174799e-07,0.999999899186945,0.999999899186945,-15.5889910202695,0.0420105585967718,15.621090068108,15.6210884932982,15.6210884932982,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.46,-15.5789925918435,0.042010562831985,-16.0999978732595,1.01826243120402e-07,0.999999898173757,0.999999898173757,-15.5789910054932,0.0420105585542072,15.6111106287831,15.6111090391623,15.6111090391623,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.45,-15.5689925918435,0.042010562831985,-16.0899978732595,1.02849613772062e-07,0.999999897150386,0.999999897150386,-15.5689909905786,0.0420105585112148,15.6011312157891,15.6011296112187,15.6011296112187,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.44,-15.5589925918435,0.042010562831985,-16.0799978732595,1.03883269467634e-07,0.999999896116731,0.999999896116731,-15.5589909755245,0.0420105584677904,15.5911518291764,15.5911502095166,15.5911502095166,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.43,-15.5489925918435,0.042010562831985,-16.0699978732595,1.04927313573484e-07,0.999999895072686,0.999999895072686,-15.5489909603295,0.0420105584239295,15.5811724689958,15.5811708341053,15.5811708341053,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.42,-15.5389925918435,0.042010562831985,-16.0599978732595,1.05981850494829e-07,0.999999894018149,0.999999894018149,-15.5389909449923,0.0420105583796278,15.5711931352982,15.5711914850343,15.5711914850343,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.41,-15.5289925918435,0.042010562831985,-16.0499978732595,1.07046985686172e-07,0.999999892953014,0.999999892953014,-15.5289909295117,0.0420105583348809,15.5612138281344,15.5612121623533,15.5612121623533,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.4,-15.5189925918435,0.042010562831985,-16.0399978732595,1.08122825661851e-07,0.999999891877174,0.999999891877174,-15.5189909138862,0.0420105582896842,15.5512345475555,15.5512328661121,15.5512328661121,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.39,-15.5089925918435,0.042010562831985,-16.0299978732595,1.09209478006692e-07,0.999999890790522,0.999999890790522,-15.5089908981145,0.0420105582440334,15.5412552936128,15.5412535963604,15.5412535963604,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.38,-15.4989925918435,0.042010562831985,-16.0199978732595,1.10307051386765e-07,0.999999889692949,0.999999889692949,-15.4989908821953,0.0420105581979237,15.5312760663575,15.5312743531482,15.5312743531482,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.37,-15.4889925918435,0.042010562831985,-16.0099978732595,1.11415655560247e-07,0.999999888584344,0.999999888584344,-15.4889908661272,0.0420105581513506,15.5212968658412,15.5212951365258,15.5212951365258,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.36,-15.4789925918435,0.042010562831985,-15.9999978732595,1.12535401388409e-07,0.999999887464599,0.999999887464599,-15.4789908499089,0.0420105581043095,15.5113176921155,15.5113159465431,15.5113159465431,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.35,-15.4689925918435,0.042010562831985,-15.9899978732595,1.1366640084669e-07,0.999999886333599,0.999999886333599,-15.4689908335388,0.0420105580567955,15.5013385452321,15.5013367832507,15.5013367832507,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.34,-15.4589925918435,0.042010562831985,-15.9799978732595,1.14808767035901e-07,0.999999885191233,0.999999885191233,-15.4589908170156,0.0420105580088041,15.4913594252429,15.491357646699,15.491357646699,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.33,-15.4489925918435,0.042010562831985,-15.9699978732595,1.15962614193536e-07,0.999999884037386,0.999999884037386,-15.4489908003379,0.0420105579603303,15.4813803321999,15.4813785369385,15.4813785369385,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.32,-15.4389925918435,0.042010562831985,-15.9599978732595,1.17128057705192e-07,0.999999882871942,0.999999882871942,-15.4389907835043,0.0420105579113694,15.4714012661552,15.47139945402,15.47139945402,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.31,-15.4289925918435,0.042010562831985,-15.9499978732595,1.1830521411611e-07,0.999999881694786,0.999999881694786,-15.4289907665132,0.0420105578619164,15.4614222271611,15.4614203979942,15.4614203979942,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.3,-15.4189925918435,0.042010562831985,-15.9399978732595,1.19494201142828e-07,0.999999880505799,0.999999880505799,-15.4189907493633,0.0420105578119664,15.45144321527,15.4514413689122,15.4514413689122,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.29,-15.4089925918435,0.042010562831985,-15.9299978732595,1.20695137684955e-07,0.999999879304862,0.999999879304862,-15.408990732053,0.0420105577615143,15.4414642305345,15.4414623668249,15.4414623668249,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.28,-15.3989925918435,0.042010562831985,-15.9199978732595,1.2190814383706e-07,0.999999878091856,0.999999878091856,-15.3989907145809,0.0420105577105553,15.4314852730073,15.4314833917836,15.4314833917836,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.27,-15.3889925918435,0.042010562831985,-15.9099978732595,1.23133340900681e-07,0.999999876866659,0.999999876866659,-15.3889906969454,0.0420105576590841,15.4215063427411,15.4215044438395,15.4215044438395,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.26,-15.3789925918435,0.042010562831985,-15.8999978732595,1.24370851396454e-07,0.999999875629148,0.999999875629148,-15.3789906791451,0.0420105576070955,15.4115274397889,15.4115255230441,15.4115255230441,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.25,-15.3689925918435,0.042010562831985,-15.8899978732595,1.25620799076369e-07,0.999999874379201,0.999999874379201,-15.3689906611784,0.0420105575545845,15.4015485642039,15.401546629449,15.401546629449,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.24,-15.3589925918435,0.042010562831985,-15.8799978732595,1.26883308936142e-07,0.999999873116691,0.999999873116691,-15.3589906430437,0.0420105575015458,15.3915697160391,15.3915677631058,15.3915677631058,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.23,-15.3489925918435,0.042010562831985,-15.8699978732595,1.28158507227715e-07,0.999999871841493,0.999999871841493,-15.3489906247395,0.042010557447974,15.3815908953481,15.3815889240664,15.3815889240664,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.22,-15.3389925918435,0.042010562831985,-15.8599978732595,1.29446521471882e-07,0.999999870553479,0.999999870553479,-15.3389906062643,0.0420105573938638,15.3716121021843,15.3716101123826,15.3716101123826,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.21,-15.3289925918435,0.042010562831985,-15.8499978732595,1.30747480471041e-07,0.99999986925252,0.99999986925252,-15.3289905876164,0.0420105573392098,15.3616333366014,15.3616313281065,15.3616313281065,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.2,-15.3189925918435,0.042010562831985,-15.8399978732595,1.32061514322076e-07,0.999999867938486,0.999999867938486,-15.3189905687942,0.0420105572840065,15.3516545986531,15.3516525712903,15.3516525712903,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.19,-15.3089925918435,0.042010562831985,-15.8299978732595,1.33388754429363e-07,0.999999866611246,0.999999866611246,-15.3089905497961,0.0420105572282484,15.3416758883933,15.3416738419863,15.3416738419863,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.18,-15.2989925918435,0.042010562831985,-15.8199978732595,1.34729333517911e-07,0.999999865270666,0.999999865270666,-15.2989905306204,0.0420105571719299,15.3316972058762,15.3316951402469,15.3316951402469,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.17,-15.2889925918435,0.042010562831985,-15.8099978732595,1.36083385646641e-07,0.999999863916614,0.999999863916614,-15.2889905112656,0.0420105571150454,15.3217185511559,15.3217164661246,15.3217164661246,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.16,-15.2789925918435,0.042010562831985,-15.7999978732595,1.37451046221782e-07,0.999999862548954,0.999999862548954,-15.27899049173,0.0420105570575892,15.3117399242868,15.3117378196721,15.3117378196721,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.15,-15.2689925918435,0.042010562831985,-15.7899978732595,1.38832452010421e-07,0.999999861167548,0.999999861167548,-15.2689904720118,0.0420105569995556,15.3017613253234,15.3017592009423,15.3017592009423,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.14,-15.2589925918435,0.042010562831985,-15.7799978732595,1.40227741154172e-07,0.999999859772259,0.999999859772259,-15.2589904521094,0.0420105569409387,15.2917827543202,15.291780609988,15.291780609988,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.13,-15.2489925918435,0.042010562831985,-15.7699978732595,1.41637053182996e-07,0.999999858362947,0.999999858362947,-15.2489904320211,0.0420105568817327,15.2818042113321,15.2818020468624,15.2818020468624,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.12,-15.2389925918435,0.042010562831985,-15.7599978732595,1.43060529029151e-07,0.999999856939471,0.999999856939471,-15.2389904117452,0.0420105568219317,15.271825696414,15.2718235116185,15.2718235116185,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.11,-15.2289925918435,0.042010562831985,-15.7499978732595,1.44498311041287e-07,0.999999855501689,0.999999855501689,-15.2289903912798,0.0420105567615296,15.2618472096209,15.2618450043098,15.2618450043098,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.1,-15.2189925918435,0.042010562831985,-15.7399978732595,1.45950542998678e-07,0.999999854049457,0.999999854049457,-15.2189903706233,0.0420105567005205,15.2518687510081,15.2518665249896,15.2518665249896,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.09,-15.2089925918435,0.042010562831985,-15.7299978732595,1.47417370125604e-07,0.99999985258263,0.99999985258263,-15.2089903497738,0.0420105566388983,15.2418903206308,15.2418880737115,15.2418880737115,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.08,-15.1989925918435,0.042010562831985,-15.7199978732595,1.48898939105871e-07,0.999999851101061,0.999999851101061,-15.1989903287296,0.0420105565766568,15.2319119185447,15.2319096505291,15.2319096505291,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.07,-15.1889925918435,0.042010562831985,-15.7099978732595,1.50395398097479e-07,0.999999849604602,0.999999849604602,-15.1889903074889,0.0420105565137897,15.2219335448052,15.2219312554965,15.2219312554965,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.06,-15.1789925918435,0.042010562831985,-15.6999978732595,1.51906896747442e-07,0.999999848093103,0.999999848093103,-15.1789902860498,0.0420105564502908,15.2119551994683,15.2119528886674,15.2119528886674,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.05,-15.1689925918435,0.042010562831985,-15.6899978732595,1.53433586206745e-07,0.999999846566414,0.999999846566414,-15.1689902644106,0.0420105563861537,15.2019768825897,15.2019745500959,15.2019745500959,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.04,-15.1589925918435,0.042010562831985,-15.6799978732595,1.54975619145469e-07,0.999999845024381,0.999999845024381,-15.1589902425692,0.042010556321372,15.1919985942257,15.1919962398363,15.1919962398363,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.03,-15.1489925918435,0.042010562831985,-15.6699978732595,1.56533149768048e-07,0.99999984346685,0.99999984346685,-15.148990220524,0.0420105562559393,15.1820203344324,15.1820179579429,15.1820179579429,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.02,-15.1389925918435,0.042010562831985,-15.6599978732595,1.58106333828698e-07,0.999999841893666,0.999999841893666,-15.1389901982729,0.0420105561898489,15.1720421032662,15.1720397044702,15.1720397044702,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15.01,-15.1289925918435,0.042010562831985,-15.6499978732595,1.59695328646987e-07,0.999999840304671,0.999999840304671,-15.1289901758141,0.0420105561230944,15.1620639007836,15.1620614794728,15.1620614794728,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-15,-15.1189925918435,0.042010562831985,-15.6399978732595,1.61300293123568e-07,0.999999838699707,0.999999838699707,-15.1189901531456,0.0420105560556689,15.1520857270413,15.1520832830054,15.1520832830054,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-14.99,-15.1089925918435,0.042010562831985,-15.6299978732595,1.62921387756075e-07,0.999999837078612,0.999999837078612,-15.1089901302655,0.0420105559875658,15.1421075820961,15.1421051151229,15.1421051151229,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-14.98,-15.0989925918435,0.042010562831985,-15.6199978732595,1.64558774655161e-07,0.999999835441225,0.999999835441225,-15.0989901071718,0.0420105559187783,15.1321294660049,15.1321269758802,15.1321269758802,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-14.97,-15.0889925918435,0.042010562831985,-15.6099978732595,1.66212617560722e-07,0.999999833787382,0.999999833787382,-15.0889900838626,0.0420105558492994,15.122151378825,15.1221488653326,15.1221488653326,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-14.96,-15.0789925918435,0.042010562831985,-15.5999978732595,1.67883081858261e-07,0.999999832116918,0.999999832116918,-15.0789900603358,0.0420105557791222,15.1121733206135,15.1121707835352,15.1121707835352,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-14.95,-15.0689925918435,0.042010562831985,-15.5899978732595,1.69570334595434e-07,0.999999830429665,0.999999830429665,-15.0689900365894,0.0420105557082398,15.1021952914278,15.1021927305435,15.1021927305435,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-14.94,-15.0589925918435,0.042010562831985,-15.5799978732595,1.71274544498749e-07,0.999999828725455,0.999999828725455,-15.0589900126214,0.042010555636645,15.0922172913256,15.0922147064129,15.0922147064129,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-14.93,-15.0489925918435,0.042010562831985,-15.5699978732595,1.72995881990441e-07,0.999999827004118,0.999999827004118,-15.0489899884298,0.0420105555643306,15.0822393203645,15.0822367111993,15.0822367111993,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-14.92,-15.0389925918435,0.042010562831985,-15.5599978732595,1.74734519205518e-07,0.999999825265481,0.999999825265481,-15.0389899640124,0.0420105554912895,15.0722613786025,15.0722587449582,15.0722587449582,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-14.91,-15.0289925918435,0.042010562831985,-15.5499978732595,1.76490630008968e-07,0.99999982350937,0.99999982350937,-15.0289899393671,0.0420105554175143,15.0622834660976,15.0622808077457,15.0622808077457,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-14.9,-15.0189925918435,0.042010562831985,-15.5399978732595,1.7826439001315e-07,0.99999982173561,0.99999982173561,-15.018989914492,0.0420105553429976,15.0523055829079,15.0523028996178,15.0523028996178,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-14.89,-15.0089925918435,0.042010562831985,-15.5299978732595,1.80055976595354e-07,0.999999819944023,0.999999819944023,-15.0089898893847,0.0420105552677321,15.0423277290918,15.0423250206308,15.0423250206308,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-14.88,-14.9989925918435,0.042010562831985,-15.5199978732595,1.81865568915538e-07,0.999999818134431,0.999999818134431,-14.9989898640432,0.0420105551917101,15.0323499047077,15.0323471708408,15.0323471708408,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-14.87,-14.9889925918435,0.042010562831985,-15.5099978732595,1.83693347934245e-07,0.999999816306652,0.999999816306652,-14.9889898384653,0.0420105551149241,15.0223721098144,15.0223693503046,15.0223693503046,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-14.86,-14.9789925918435,0.042010562831985,-15.4999978732595,1.85539496430701e-07,0.999999814460504,0.999999814460504,-14.9789898126488,0.0420105550373663,15.0123943444706,15.0123915590785,15.0123915590785,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-14.85,-14.9689925918435,0.042010562831985,-15.4899978732595,1.87404199021089e-07,0.999999812595801,0.999999812595801,-14.9689897865914,0.0420105549590291,15.0024166087353,15.0024137972194,15.0024137972194,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-14.84,-14.9589925918435,0.042010562831985,-15.4799978732595,1.89287642177013e-07,0.999999810712358,0.999999810712358,-14.9589897602911,0.0420105548799046,14.9924389026675,14.9924360647841,14.9924360647841,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-14.83,-14.9489925918435,0.042010562831985,-15.4699978732595,1.91190014244146e-07,0.999999808809986,0.999999808809986,-14.9489897337454,0.0420105547999849,14.9824612263267,14.9824583618297,14.9824583618297,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-14.82,-14.9389925918435,0.042010562831985,-15.4599978732595,1.93111505461061e-07,0.999999806888495,0.999999806888495,-14.9389897069522,0.042010554719262,14.9724835797721,14.9724806884132,14.9724806884132,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-14.81,-14.9289925918435,0.042010562831985,-15.4499978732595,1.95052307978262e-07,0.999999804947692,0.999999804947692,-14.928989679909,0.0420105546377278,14.9625059630634,14.9625030445921,14.9625030445921,0
74,0,1,FALSE,4.685061,-0.5,1,-0.5,-14.8,-14.9189925918435,0.042010562831985,-15.4399978732595,1.97012615877391e-07,0.999999802987384,0.999999802987384,-14.9189896526138,0.0420105545553741,14.9525283762604,14.9525254304236,14.9525254304236,0
